Team ID,Team,Opp ID,Opp,Date,Location
796,Wisconsin,418,Michigan,10/1/2016,A
796,Wisconsin,518,Ohio St.,10/15/2016,H
796,Wisconsin,312,Iowa,10/22/2016,A
796,Wisconsin,463,Nebraska,10/29/2016,H
796,Wisconsin,509,Northwestern,11/5/2016,A
796,Wisconsin,301,Illinois,11/12/2016,H
796,Wisconsin,559,Purdue,11/19/2016,A
796,Wisconsin,428,Minnesota,11/26/2016,H
811,Wyoming,503,Northern Ill.,9/3/2016,H
811,Wyoming,463,Nebraska,9/10/2016,A
811,Wyoming,108,UC Davis,9/17/2016,H
811,Wyoming,204,Eastern Mich.,9/23/2016,A
811,Wyoming,156,Colorado St.,10/1/2016,A
811,Wyoming,721,Air Force,10/8/2016,H
811,Wyoming,466,Nevada,10/22/2016,A
811,Wyoming,66,Boise St.,10/29/2016,H
811,Wyoming,731,Utah St.,11/5/2016,H
811,Wyoming,465,UNLV,11/12/2016,A
811,Wyoming,626,San Diego St.,11/19/2016,H
811,Wyoming,473,New Mexico,11/26/2016,A
626,San Diego St.,811,Wyoming,12/3/2016,
811,Wyoming,626,San Diego St.,12/3/2016,
